Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Demand Forecast,Holiday/Promotion
2022-01-05,S003,P0012,Toys,East,480,132,122.08,0
2022-01-05,S003,P0013,Furniture,East,284,234,232.6,1
2022-01-05,S003,P0014,Furniture,South,444,42,44.15,1
2022-01-05,S003,P0015,Furniture,South,278,25,28.28,0
2022-01-05,S003,P0016,Toys,North,202,30,29.93,1
2022-01-05,S003,P0017,Toys,East,192,28,18.54,0
2022-01-05,S003,P0018,Groceries,South,168,38,41.71,0
2022-01-05,S003,P0019,Toys,West,308,149,167.46,1
2022-01-05,S003,P0020,Groceries,North,286,192,205.67,0
2022-01-05,S004,P0001,Toys,North,201,198,212.56,0
2022-01-05,S004,P0002,Electronics,North,135,83,88.88,0
2022-01-05,S004,P0003,Furniture,North,258,97,102.13,1
2022-01-05,S004,P0004,Toys,North,357,173,190.9,1
2022-01-05,S004,P0005,Electronics,East,387,69,87.46,1
2022-01-05,S004,P0006,Furniture,East,378,256,271.82,0
2022-01-05,S004,P0007,Electronics,North,249,246,246.58,0
2022-01-05,S004,P0008,Clothing,South,448,332,343.03,1
2022-01-05,S004,P0009,Toys,North,348,325,321.15,0
2022-01-05,S004,P0010,Groceries,East,412,53,72.67,1
2022-01-05,S004,P0011,Groceries,West,344,17,26.69,0
2022-01-05,S004,P0012,Toys,West,475,223,241.25,0
2022-01-05,S004,P0013,Electronics,West,400,95,113.09,0
2022-01-05,S004,P0014,Toys,North,424,225,220.89,0
2022-01-05,S004,P0015,Groceries,East,441,216,207.56,0
2022-01-05,S004,P0016,Electronics,North,421,324,318.43,1
2022-01-05,S004,P0017,Toys,South,278,75,90.62,0
2022-01-05,S004,P0018,Electronics,West,319,158,170.15,1
2022-01-05,S004,P0019,Electronics,West,353,55,56.6,0
2022-01-05,S004,P0020,Toys,South,149,131,147.54,0
2022-01-05,S005,P0001,Toys,South,371,74,93.27,0
2022-01-05,S005,P0002,Toys,West,98,59,62.06,1
2022-01-05,S005,P0003,Electronics,South,318,150,145.3,0
2022-01-05,S005,P0004,Groceries,North,200,135,145.91,0
2022-01-05,S005,P0005,Toys,West,299,79,97.08,0
2022-01-05,S005,P0006,Groceries,South,392,62,68.41,1
2022-01-05,S005,P0007,Clothing,East,399,130,123.53,0
2022-01-05,S005,P0008,Toys,North,192,74,66.44,1
2022-01-05,S005,P0009,Clothing,West,149,16,34.95,0
2022-01-05,S005,P0010,Furniture,North,406,342,353.01,1
2022-01-05,S005,P0011,Electronics,South,91,48,51.37,0
2022-01-05,S005,P0012,Clothing,East,228,224,218.16,0
2022-01-05,S005,P0013,Electronics,South,68,64,71.81,1
2022-01-05,S005,P0014,Toys,North,358,322,316.68,0
2022-01-05,S005,P0015,Toys,South,361,264,258.32,1
2022-01-05,S005,P0016,Electronics,West,371,343,350.28,0
2022-01-05,S005,P0017,Groceries,East,231,15,26.67,0
2022-01-05,S005,P0018,Toys,East,269,90,105.45,0
2022-01-05,S005,P0019,Clothing,South,444,143,153.0,0
2022-01-05,S005,P0020,Groceries,South,243,36,47.12,1
2022-01-06,S001,P0001,Electronics,East,198,37,39.09,0
2022-01-06,S001,P0002,Furniture,East,262,230,228.65,0
2022-01-06,S001,P0003,Toys,West,91,58,50.51,0
2022-01-06,S001,P0004,Furniture,West,466,305,319.77,0
2022-01-06,S001,P0005,Groceries,East,129,120,115.29,1
2022-01-06,S001,P0006,Toys,West,57,2,1.05,1
2022-01-06,S001,P0007,Electronics,South,76,35,45.45,1
2022-01-06,S001,P0008,Clothing,West,445,171,184.96,0
2022-01-06,S001,P0009,Furniture,East,277,195,198.09,1
2022-01-06,S001,P0010,Clothing,East,204,97,98.82,1
2022-01-06,S001,P0011,Toys,East,200,177,173.24,1
2022-01-06,S001,P0012,Groceries,North,59,1,-8.37,0
2022-01-06,S001,P0013,Furniture,West,185,181,174.85,0
2022-01-06,S001,P0014,Furniture,South,201,100,115.25,0
2022-01-06,S001,P0015,Furniture,South,388,1,12.68,0
2022-01-06,S001,P0016,Clothing,East,481,429,425.85,1
2022-01-06,S001,P0017,Electronics,West,379,26,42.81,1
2022-01-06,S001,P0018,Electronics,East,423,176,172.13,0
2022-01-06,S001,P0019,Furniture,South,66,15,19.63,1
2022-01-06,S001,P0020,Clothing,North,98,2,2.68,0
2022-01-06,S002,P0001,Furniture,West,131,81,99.33,1
2022-01-06,S002,P0002,Toys,North,117,23,33.65,1
2022-01-06,S002,P0003,Clothing,East,71,65,71.43,0
2022-01-06,S002,P0004,Groceries,East,72,62,74.56,0
2022-01-06,S002,P0005,Clothing,South,106,76,83.08,1
2022-01-06,S002,P0006,Toys,West,377,136,126.54,0
2022-01-06,S002,P0007,Furniture,North,469,255,264.93,0
2022-01-06,S002,P0008,Groceries,South,392,244,253.18,0
2022-01-06,S002,P0009,Toys,East,415,173,177.37,1
2022-01-06,S002,P0010,Toys,East,350,330,337.59,0
2022-01-06,S002,P0011,Clothing,South,104,95,86.35,0
2022-01-06,S002,P0012,Groceries,South,223,144,144.02,0
2022-01-06,S002,P0013,Groceries,East,467,350,348.62,0
2022-01-06,S002,P0014,Groceries,North,372,240,248.45,1
2022-01-06,S002,P0015,Furniture,East,224,210,207.85,1
2022-01-06,S002,P0016,Furniture,West,270,59,54.77,1
2022-01-06,S002,P0017,Groceries,South,207,57,53.64,1
2022-01-06,S002,P0018,Clothing,North,120,57,72.49,1
2022-01-06,S002,P0019,Electronics,North,300,283,286.28,1
2022-01-06,S002,P0020,Clothing,West,246,203,215.81,1
2022-01-06,S003,P0001,Furniture,West,223,170,164.48,1
2022-01-06,S003,P0002,Electronics,East,110,30,26.5,1
2022-01-06,S003,P0003,Furniture,South,210,180,188.69,1
2022-01-06,S003,P0004,Toys,North,400,211,223.08,1
2022-01-06,S003,P0005,Toys,East,457,243,250.44,1
2022-01-06,S003,P0006,Clothing,South,285,7,4.5,0
2022-01-06,S003,P0007,Furniture,South,108,9,17.36,1
2022-01-06,S003,P0008,Furniture,South,463,231,248.13,0
2022-01-06,S003,P0009,Electronics,West,60,11,5.61,1
2022-01-06,S003,P0010,Clothing,North,148,18,34.24,0
2022-01-06,S003,P0011,Clothing,East,266,144,142.02,0
2022-01-06,S003,P0012,Furniture,West,111,26,34.8,0
2022-01-06,S003,P0013,Toys,South,479,61,68.73,1
2022-01-06,S003,P0014,Furniture,South,268,80,96.56,1
2022-01-06,S003,P0015,Furniture,North,490,476,478.76,1
2022-01-06,S003,P0016,Groceries,North,385,316,326.93,1
2022-01-06,S003,P0017,Toys,South,409,162,153.54,1
2022-01-06,S003,P0018,Furniture,North,221,51,48.33,0
2022-01-06,S003,P0019,Furniture,North,67,37,37.59,1
2022-01-06,S003,P0020,Electronics,West,283,63,71.1,0
2022-01-06,S004,P0001,Groceries,South,185,101,106.55,0
2022-01-06,S004,P0002,Toys,East,162,105,99.68,0
2022-01-06,S004,P0003,Furniture,South,405,134,149.31,0
2022-01-06,S004,P0004,Electronics,North,50,50,41.93,1
2022-01-06,S004,P0005,Furniture,East,384,220,237.94,0
2022-01-06,S004,P0006,Clothing,North,488,260,271.16,1
2022-01-06,S004,P0007,Groceries,North,129,80,87.51,1
2022-01-06,S004,P0008,Clothing,South,226,167,169.32,0
2022-01-06,S004,P0009,Furniture,North,207,166,178.91,0
2022-01-06,S004,P0010,Clothing,North,490,49,62.86,0
2022-01-06,S004,P0011,Electronics,West,293,26,17.28,1
2022-01-06,S004,P0012,Clothing,North,483,73,90.39,0
2022-01-06,S004,P0013,Toys,West,389,257,276.75,0
2022-01-06,S004,P0014,Groceries,East,126,50,66.22,0
2022-01-06,S004,P0015,Furniture,West,304,49,66.88,1
2022-01-06,S004,P0016,Electronics,West,69,24,36.79,1
2022-01-06,S004,P0017,Electronics,South,220,192,207.13,1
2022-01-06,S004,P0018,Electronics,South,427,47,39.88,0
2022-01-06,S004,P0019,Furniture,South,411,325,341.07,1
2022-01-06,S004,P0020,Furniture,West,261,150,162.92,0
2022-01-06,S005,P0001,Clothing,West,333,195,213.22,1
2022-01-06,S005,P0002,Furniture,South,387,35,32.63,0
2022-01-06,S005,P0003,Clothing,West,186,96,106.59,0
2022-01-06,S005,P0004,Electronics,East,313,219,212.71,0
2022-01-06,S005,P0005,Toys,East,121,14,33.09,1
2022-01-06,S005,P0006,Toys,South,475,14,10.62,1
2022-01-06,S005,P0007,Groceries,West,87,39,33.84,0
2022-01-06,S005,P0008,Toys,West,279,162,181.89,0
2022-01-06,S005,P0009,Toys,South,87,70,81.01,1
2022-01-06,S005,P0010,Toys,South,94,64,67.98,0
2022-01-06,S005,P0011,Clothing,South,248,83,94.6,0
2022-01-06,S005,P0012,Groceries,South,385,171,165.78,1
2022-01-06,S005,P0013,Furniture,South,395,101,92.71,1
2022-01-06,S005,P0014,Furniture,West,134,128,147.93,0
2022-01-06,S005,P0015,Electronics,East,185,7,13.56,0
2022-01-06,S005,P0016,Clothing,South,223,15,29.69,0
2022-01-06,S005,P0017,Furniture,East,495,250,250.0,0
2022-01-06,S005,P0018,Furniture,East,200,192,188.42,1
2022-01-06,S005,P0019,Toys,North,244,149,150.77,0
2022-01-06,S005,P0020,Furniture,West,74,7,6.64,1
2022-01-07,S001,P0001,Furniture,North,195,107,117.92,1
2022-01-07,S001,P0002,Clothing,North,255,115,125.73,0
2022-01-07,S001,P0003,Electronics,North,487,32,33.38,0
2022-01-07,S001,P0004,Furniture,West,339,307,303.88,0
2022-01-07,S001,P0005,Clothing,West,120,92,88.38,0
2022-01-07,S001,P0006,Furniture,South,399,23,22.3,1
2022-01-07,S001,P0007,Clothing,North,461,429,440.06,1
2022-01-07,S001,P0008,Clothing,East,193,64,67.54,0
2022-01-07,S001,P0009,Electronics,West,402,242,258.36,0
2022-01-07,S001,P0010,Groceries,East,438,20,39.58,0
2022-01-07,S001,P0011,Clothing,North,275,102,107.22,1
2022-01-07,S001,P0012,Groceries,South,446,118,137.16,0
2022-01-07,S001,P0013,Toys,North,137,71,70.21,0
2022-01-07,S001,P0014,Electronics,East,189,115,129.39,1
2022-01-07,S001,P0015,Electronics,East,311,128,133.63,0
2022-01-07,S001,P0016,Clothing,East,178,161,166.56,1
2022-01-07,S001,P0017,Furniture,South,299,66,74.5,1
2022-01-07,S001,P0018,Toys,South,109,87,98.78,1
2022-01-07,S001,P0019,Toys,South,159,46,54.36,1
2022-01-07,S001,P0020,Electronics,West,402,124,142.0,0
2022-01-07,S002,P0001,Toys,West,394,150,153.84,0
2022-01-07,S002,P0002,Furniture,East,461,67,79.73,0
2022-01-07,S002,P0003,Electronics,West,85,72,80.31,1
2022-01-07,S002,P0004,Groceries,East,301,114,127.05,0
2022-01-07,S002,P0005,Furniture,South,183,119,121.76,0
2022-01-07,S002,P0006,Toys,North,429,68,65.93,0
2022-01-07,S002,P0007,Electronics,South,263,211,207.06,1
2022-01-07,S002,P0008,Toys,North,74,46,59.22,1
2022-01-07,S002,P0009,Groceries,South,332,117,118.21,0
2022-01-07,S002,P0010,Groceries,South,218,116,111.17,1
2022-01-07,S002,P0011,Clothing,West,272,53,46.56,1
2022-01-07,S002,P0012,Toys,West,365,137,128.13,0
2022-01-07,S002,P0013,Furniture,West,176,143,155.52,1
2022-01-07,S002,P0014,Electronics,East,357,152,145.38,1
2022-01-07,S002,P0015,Electronics,South,288,39,57.62,1
2022-01-07,S002,P0016,Furniture,South,212,211,215.38,0
2022-01-07,S002,P0017,Electronics,South,103,100,106.28,1
2022-01-07,S002,P0018,Furniture,East,222,73,82.5,0
2022-01-07,S002,P0019,Groceries,North,144,122,119.27,0
2022-01-07,S002,P0020,Groceries,West,90,86,91.01,0
2022-01-07,S003,P0001,Clothing,North,388,39,49.7,1
2022-01-07,S003,P0002,Furniture,West,427,145,143.9,0
2022-01-07,S003,P0003,Clothing,South,92,4,20.75,1
2022-01-07,S003,P0004,Furniture,North,121,8,12.47,1
2022-01-07,S003,P0005,Toys,South,340,298,305.17,1
2022-01-07,S003,P0006,Electronics,East,187,175,194.41,1
2022-01-07,S003,P0007,Groceries,South,177,177,189.57,1
2022-01-07,S003,P0008,Electronics,South,172,154,154.77,0
2022-01-07,S003,P0009,Furniture,East,113,24,15.08,1
2022-01-07,S003,P0010,Furniture,North,74,63,72.14,0
2022-01-07,S003,P0011,Electronics,West,391,29,47.24,0
2022-01-07,S003,P0012,Clothing,South,158,52,43.5,1
2022-01-07,S003,P0013,Groceries,South,244,59,58.25,1
2022-01-07,S003,P0014,Groceries,East,135,48,41.05,1
2022-01-07,S003,P0015,Toys,West,270,71,70.58,0
2022-01-07,S003,P0016,Electronics,East,240,86,90.58,0
2022-01-07,S003,P0017,Clothing,North,437,12,22.96,1
2022-01-07,S003,P0018,Electronics,East,394,336,334.26,0
2022-01-07,S003,P0019,Furniture,South,317,35,41.58,1
2022-01-07,S003,P0020,Toys,South,268,20,16.38,0
2022-01-07,S004,P0001,Toys,West,164,13,5.38,0
2022-01-07,S004,P0002,Toys,North,61,46,42.15,1
2022-01-07,S004,P0003,Electronics,North,81,49,47.54,0
2022-01-07,S004,P0004,Groceries,East,146,92,92.42,0
2022-01-07,S004,P0005,Clothing,North,117,108,116.84,1
2022-01-07,S004,P0006,Groceries,East,453,343,355.68,0
2022-01-07,S004,P0007,Groceries,North,182,83,100.55,0
2022-01-07,S004,P0008,Toys,East,231,72,75.46,0
2022-01-07,S004,P0009,Clothing,South,442,186,202.77,1
2022-01-07,S004,P0010,Groceries,South,126,50,69.29,1
2022-01-07,S004,P0011,Clothing,North,88,80,74.64,1
2022-01-07,S004,P0012,Clothing,West,113,36,50.79,1
2022-01-07,S004,P0013,Groceries,North,371,188,206.34,0
2022-01-07,S004,P0014,Toys,South,242,227,230.9,0
2022-01-07,S004,P0015,Groceries,South,495,174,171.72,0
2022-01-07,S004,P0016,Furniture,North,323,139,157.56,0
2022-01-07,S004,P0017,Furniture,South,53,4,2.05,1
2022-01-07,S004,P0018,Furniture,North,94,70,61.63,1
2022-01-07,S004,P0019,Groceries,North,183,12,5.57,1
2022-01-07,S004,P0020,Toys,North,296,162,166.99,0
2022-01-07,S005,P0001,Groceries,East,227,97,97.73,1
2022-01-07,S005,P0002,Electronics,West,406,297,295.38,0
2022-01-07,S005,P0003,Furniture,South,342,197,208.73,0
2022-01-07,S005,P0004,Clothing,West,125,32,28.25,0
2022-01-07,S005,P0005,Toys,South,140,131,138.96,1
2022-01-07,S005,P0006,Electronics,East,370,284,303.93,0
2022-01-07,S005,P0007,Toys,North,441,246,260.89,0
2022-01-07,S005,P0008,Clothing,North,498,139,158.49,1
2022-01-07,S005,P0009,Furniture,West,213,182,176.48,1
2022-01-07,S005,P0010,Furniture,South,260,164,155.35,1
2022-01-07,S005,P0011,Furniture,South,453,438,456.22,0
2022-01-07,S005,P0012,Groceries,South,454,59,52.42,1
2022-01-07,S005,P0013,Toys,North,129,88,89.85,1
2022-01-07,S005,P0014,Electronics,West,272,211,227.28,1
2022-01-07,S005,P0015,Electronics,East,206,161,172.67,0
2022-01-07,S005,P0016,Furniture,North,170,111,105.03,0
2022-01-07,S005,P0017,Groceries,East,453,186,189.39,1
2022-01-07,S005,P0018,Clothing,East,159,30,24.11,1
2022-01-07,S005,P0019,Furniture,East,60,33,33.96,1
2022-01-07,S005,P0020,Groceries,West,248,126,122.01,0
2022-01-08,S001,P0001,Furniture,East,231,2,0.84,1
2022-01-08,S001,P0002,Groceries,South,55,33,44.32,0
2022-01-08,S001,P0003,Electronics,East,338,123,135.43,1
2022-01-08,S001,P0004,Toys,North,420,79,89.99,0
2022-01-08,S001,P0005,Groceries,West,355,217,236.6,1
2022-01-08,S001,P0006,Electronics,East,104,14,26.24,0
2022-01-08,S001,P0007,Furniture,North,264,172,171.54,1
2022-01-08,S001,P0008,Toys,North,215,58,55.22,0
2022-01-08,S001,P0009,Electronics,South,375,162,160.95,0
2022-01-08,S001,P0010,Furniture,North,253,186,185.53,1
2022-01-08,S001,P0011,Furniture,South,357,106,96.63,1
2022-01-08,S001,P0012,Furniture,North,264,229,226.07,1
2022-01-08,S001,P0013,Electronics,South,332,261,275.59,0
2022-01-08,S001,P0014,Furniture,South,290,142,140.55,0
2022-01-08,S001,P0015,Groceries,South,368,255,263.26,0
2022-01-08,S001,P0016,Electronics,South,361,42,48.81,0
2022-01-08,S001,P0017,Clothing,North,467,248,252.57,1
2022-01-08,S001,P0018,Furniture,West,296,58,65.67,0
2022-01-08,S001,P0019,Furniture,South,440,127,136.09,0
2022-01-08,S001,P0020,Groceries,South,348,151,154.58,1
2022-01-08,S002,P0001,Groceries,North,349,341,348.41,1
2022-01-08,S002,P0002,Toys,North,384,134,136.47,0
2022-01-08,S002,P0003,Electronics,West,369,64,65.36,1
2022-01-08,S002,P0004,Groceries,East,414,298,291.97,0
2022-01-08,S002,P0005,Toys,South,314,107,100.71,1
2022-01-08,S002,P0006,Groceries,South,300,233,252.44,0
2022-01-08,S002,P0007,Furniture,South,208,18,24.31,0
2022-01-08,S002,P0008,Electronics,South,405,278,269.15,0
2022-01-08,S002,P0009,Groceries,West,371,241,236.08,0
2022-01-08,S002,P0010,Toys,West,57,23,25.74,1
2022-01-08,S002,P0011,Electronics,South,64,7,-2.99,0
2022-01-08,S002,P0012,Clothing,North,294,13,3.77,1
2022-01-08,S002,P0013,Furniture,North,348,91,88.65,1
2022-01-08,S002,P0014,Clothing,South,210,25,28.83,0
2022-01-08,S002,P0015,Toys,West,339,117,136.52,0
2022-01-08,S002,P0016,Clothing,South,125,34,42.41,1
2022-01-08,S002,P0017,Groceries,West,160,153,167.47,0
2022-01-08,S002,P0018,Clothing,South,471,351,341.29,0
2022-01-08,S002,P0019,Toys,West,411,285,300.58,1
2022-01-08,S002,P0020,Toys,East,314,188,182.25,0
2022-01-08,S003,P0001,Clothing,South,370,264,282.53,1
2022-01-08,S003,P0002,Furniture,East,327,50,63.85,1
2022-01-08,S003,P0003,Electronics,North,216,12,8.86,1
2022-01-08,S003,P0004,Clothing,East,435,250,245.77,1
2022-01-08,S003,P0005,Furniture,South,477,271,284.27,0
2022-01-08,S003,P0006,Clothing,East,363,189,196.74,1
2022-01-08,S003,P0007,Groceries,West,418,324,327.28,1
2022-01-08,S003,P0008,Clothing,East,496,454,463.17,0
2022-01-08,S003,P0009,Electronics,West,176,104,107.37,1
2022-01-08,S003,P0010,Groceries,East,84,6,24.13,1
2022-01-08,S003,P0011,Furniture,East,482,480,480.66,0
2022-01-08,S003,P0012,Furniture,West,55,3,7.02,1
2022-01-08,S003,P0013,Groceries,South,303,11,17.37,1
2022-01-08,S003,P0014,Furniture,West,364,60,64.74,0
2022-01-08,S003,P0015,Electronics,South,233,47,44.21,0
2022-01-08,S003,P0016,Clothing,East,81,36,33.1,1
2022-01-08,S003,P0017,Electronics,North,93,85,81.22,0
2022-01-08,S003,P0018,Toys,South,117,61,57.16,0
2022-01-08,S003,P0019,Toys,South,109,66,70.44,0
2022-01-08,S003,P0020,Electronics,South,156,119,122.65,1
2022-01-08,S004,P0001,Clothing,East,62,23,28.07,1
2022-01-08,S004,P0002,Toys,South,74,25,27.36,0
2022-01-08,S004,P0003,Groceries,North,280,214,220.31,1
2022-01-08,S004,P0004,Furniture,West,470,450,455.48,0
2022-01-08,S004,P0005,Groceries,South,183,148,149.58,0
2022-01-08,S004,P0006,Furniture,North,109,69,83.8,0
2022-01-08,S004,P0007,Electronics,North,152,97,99.28,0
2022-01-08,S004,P0008,Groceries,North,203,161,170.06,1
2022-01-08,S004,P0009,Clothing,North,102,97,96.05,1
2022-01-08,S004,P0010,Electronics,North,393,170,162.77,0
2022-01-08,S004,P0011,Toys,West,317,132,135.34,1
2022-01-08,S004,P0012,Furniture,East,163,145,147.73,0
2022-01-08,S004,P0013,Electronics,West,386,331,342.0,1
2022-01-08,S004,P0014,Furniture,East,311,256,267.54,0
2022-01-08,S004,P0015,Electronics,North,338,135,128.97,1
2022-01-08,S004,P0016,Electronics,North,329,163,166.53,1
2022-01-08,S004,P0017,Toys,South,111,105,113.96,0
2022-01-08,S004,P0018,Toys,West,190,39,37.83,1
2022-01-08,S004,P0019,Groceries,East,353,41,40.63,1
2022-01-08,S004,P0020,Groceries,West,176,59,71.18,1
2022-01-08,S005,P0001,Toys,North,107,53,62.9,0
2022-01-08,S005,P0002,Clothing,West,196,149,142.88,1
2022-01-08,S005,P0003,Toys,East,341,208,202.85,1
2022-01-08,S005,P0004,Electronics,South,401,61,70.2,1
2022-01-08,S005,P0005,Groceries,East,459,211,207.67,1
2022-01-08,S005,P0006,Furniture,North,323,223,232.03,1
2022-01-08,S005,P0007,Toys,South,112,93,105.58,0
2022-01-08,S005,P0008,Groceries,West,297,150,162.16,1
2022-01-08,S005,P0009,Toys,East,489,147,141.76,1
2022-01-08,S005,P0010,Clothing,East,254,209,201.37,1
2022-01-08,S005,P0011,Groceries,North,137,40,55.57,0
2022-01-08,S005,P0012,Toys,West,314,8,1.3,1
2022-01-08,S005,P0013,Groceries,West,365,241,239.85,1
2022-01-08,S005,P0014,Groceries,West,177,8,4.09,0
2022-01-08,S005,P0015,Groceries,South,307,230,241.79,0
2022-01-08,S005,P0016,Clothing,South,101,89,91.65,1
2022-01-08,S005,P0017,Clothing,East,377,116,126.12,1
2022-01-08,S005,P0018,Furniture,East,448,125,131.84,0
2022-01-08,S005,P0019,Furniture,South,135,83,100.37,1
2022-01-08,S005,P0020,Groceries,West,383,96,107.46,1
2022-01-09,S001,P0001,Electronics,South,373,350,352.24,1
2022-01-09,S001,P0002,Clothing,North,142,9,28.55,1
2022-01-09,S001,P0003,Toys,East,153,153,147.91,1
2022-01-09,S001,P0004,Groceries,West,410,5,17.43,0
2022-01-09,S001,P0005,Toys,North,471,343,353.75,0
2022-01-09,S001,P0006,Groceries,North,199,45,41.19,0
2022-01-09,S001,P0007,Electronics,South,81,81,98.81,1
2022-01-09,S001,P0008,Clothing,East,247,194,202.27,0
2022-01-09,S001,P0009,Clothing,West,285,169,171.32,1
2022-01-09,S001,P0010,Toys,South,97,40,38.87,1
2022-01-09,S001,P0011,Groceries,North,361,106,123.38,1
2022-01-09,S001,P0012,Electronics,South,94,50,56.16,0
2022-01-09,S001,P0013,Toys,North,219,85,90.58,0
2022-01-09,S001,P0014,Electronics,East,194,51,68.07,0
2022-01-09,S001,P0015,Toys,East,424,342,340.97,1
2022-01-09,S001,P0016,Electronics,East,458,98,100.51,1
2022-01-09,S001,P0017,Electronics,North,487,418,433.88,1
2022-01-09,S001,P0018,Clothing,North,363,316,306.77,0
2022-01-09,S001,P0019,Groceries,West,317,284,292.13,0
2022-01-09,S001,P0020,Toys,North,351,55,66.56,0
2022-01-09,S002,P0001,Groceries,South,361,155,149.74,1
2022-01-09,S002,P0002,Toys,North,93,29,25.81,1
2022-01-09,S002,P0003,Electronics,North,204,50,62.18,0
2022-01-09,S002,P0004,Electronics,East,240,137,144.48,1
2022-01-09,S002,P0005,Toys,South,478,242,249.33,1
2022-01-09,S002,P0006,Groceries,South,170,71,69.31,1
2022-01-09,S002,P0007,Clothing,East,332,237,256.19,0
2022-01-09,S002,P0008,Electronics,West,116,45,35.45,1
2022-01-09,S002,P0009,Electronics,North,306,252,258.01,1
2022-01-09,S002,P0010,Electronics,South,376,222,212.54,0
2022-01-09,S002,P0011,Clothing,East,450,334,345.11,1
2022-01-09,S002,P0012,Electronics,South,201,45,44.15,0
2022-01-09,S002,P0013,Furniture,West,344,270,289.15,1
2022-01-09,S002,P0014,Toys,North,330,87,93.59,1
2022-01-09,S002,P0015,Electronics,West,443,270,264.3,0
2022-01-09,S002,P0016,Furniture,North,219,178,179.94,1
2022-01-09,S002,P0017,Electronics,South,100,50,62.54,1
2022-01-09,S002,P0018,Furniture,West,96,95,103.86,1
2022-01-09,S002,P0019,Clothing,West,491,45,46.59,0
2022-01-09,S002,P0020,Clothing,East,421,391,397.01,1
2022-01-09,S003,P0001,Clothing,East,139,112,106.74,0
2022-01-09,S003,P0002,Groceries,North,363,337,336.29,0
2022-01-09,S003,P0003,Groceries,East,159,98,112.01,1
2022-01-09,S003,P0004,Electronics,East,252,34,43.23,1
2022-01-09,S003,P0005,Furniture,West,418,4,-1.33,1
2022-01-09,S003,P0006,Toys,East,248,65,59.54,0
2022-01-09,S003,P0007,Clothing,North,440,21,13.86,1
2022-01-09,S003,P0008,Clothing,South,267,100,106.79,1
2022-01-09,S003,P0009,Electronics,South,427,331,343.88,0
2022-01-09,S003,P0010,Toys,East,60,40,51.32,0
2022-01-09,S003,P0011,Clothing,West,421,48,63.04,1
2022-01-09,S003,P0012,Electronics,East,398,393,388.39,1
2022-01-09,S003,P0013,Groceries,East,223,116,126.41,1
2022-01-09,S003,P0014,Electronics,West,495,198,205.97,0
2022-01-09,S003,P0015,Electronics,South,90,67,68.42,1
2022-01-09,S003,P0016,Clothing,West,227,55,73.48,0
2022-01-09,S003,P0017,Clothing,North,488,312,312.76,0
